business_id,full_address,schools,open,categories,photo_url,city,review_count,name,neighborhoods,url,longitude,state,stars,latitude,type
YgGbeBYxOSmRi6CFn04MoQ,"1215 Amsterdam Ave
Morningside Heights
New York, NY 10027",['Columbia University'],True,"['Italian', 'Pizza', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/RiKFjuW5D7bHvC3ciDK-tg/ms.jpg,New York,62,Che' Bella Pizza,['Morningside Heights'],http://www.yelp.com/biz/che-bella-pizza-new-york,-73.9592385,NY,3.5,40.809037,business
SoiQJEuE9biX5cwBvlMVLA,"2134 8th Ave
Harlem
New York, NY 10026",['Columbia University'],True,"['African', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/HHWJDDB_qTGuYOWUo8gndg/ms.jpg,New York,3,Salimata Restaurant,['Harlem'],http://www.yelp.com/biz/salimata-restaurant-new-york,-73.955551,NY,4.5,40.8039075,business
02goPV7NW1StFyas5PVSeg,"975 Amsterdam Ave
Manhattan Valley
New York, NY 10027",['Columbia University'],True,"['Seafood', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,5,New Young Fish,['Manhattan Valley'],http://www.yelp.com/biz/new-young-fish-new-york,-73.964551,NY,3.5,40.801515,business
ySzkBv-_DTNT30eONPnAkg,"2084 Frederick Douglass Blvd
Harlem
New York, NY 10026",['Columbia University'],True,"['Ethiopian', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/XT0NdgfdksP1Sm0E2G8dpA/ms.jpg,New York,170,Zoma,['Harlem'],http://www.yelp.com/biz/zoma-new-york,-73.956551,NY,4.0,40.802249,business
PUATlg41Z_bnmOPWcPBt-A,"400 W 119th St
Morningside Heights
New York, NY 10027",['Columbia University'],False,"['French', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/59CuTwQtElygLnDy8ZXAvw/ms.jpg,New York,74,Terrace In the Sky,['Morningside Heights'],http://www.yelp.com/biz/terrace-in-the-sky-new-york,-73.958395,NY,3.0,40.808153,business
5Vn6sxKkzvZLcEM2yZcjfQ,"935 Amsterdam Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Chinese', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/aTVzhF-V9XqdjaIUnNiLlA/ms.jpg,New York,16,Empire Corner Restaurant,['Manhattan Valley'],http://www.yelp.com/biz/empire-corner-restaurant-new-york,-73.9658146,NY,2.5,40.8002956,business
TWpiHjsd0c9Q9OG9l38SBg,"949 Columbus Ave
Manhattan Valley
Manhattan, NY 10025",['Columbia University'],True,"['Bars', 'Mediterranean', 'Nightlife', 'Lounges', 'American (New)', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/ELUXl2KqxNOnJQPWidI9-Q/ms.jpg,Manhattan,31,Lura,['Manhattan Valley'],http://www.yelp.com/biz/lura-manhattan,-73.9625528,NY,3.5,40.7996722,business
_DPEAIvsH92phbwh2W-ADA,"2937 Broadway
Morningside Heights
Manhattan, NY 10025",['Columbia University'],True,"['Italian', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Manhattan,13,UniCafé,['Morningside Heights'],http://www.yelp.com/biz/unicaf%C3%A9-manhattan-2,-73.9644045,NY,2.5,40.8071249,business
rLGVYIM4DHSMW1yi4-zhwQ,"1241 Amsterdam Ave
Morningside Heights
New York, NY 10027",['Columbia University'],False,"['American (New)', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/0Gt8i97q_S6QUL1_WJThAg/ms.jpg,New York,39,Cafe Bagutta,['Morningside Heights'],http://www.yelp.com/biz/cafe-bagutta-new-york,-73.958675,NY,3.0,40.8100338,business
hHg8ADXX-0z0-oHGySXNFg,"606 W 115th St
Morningside Heights
New York, NY 10025",['Columbia University'],True,"['Kosher', 'Mediterranean', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,4,Cafe Nana,['Morningside Heights'],http://www.yelp.com/biz/cafe-nana-new-york,-73.965164,NY,3.5,40.807573,business
rGEeBgbztKbFDh4kum8x1w,"1034 Amsterdam Ave
Morningside Heights
New York, NY 10025",['Columbia University'],True,"['Chinese', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/8YdVFvDJ_tXTfIW2_ortmw/ms.jpg,New York,77,Columbia Cottage,['Morningside Heights'],http://www.yelp.com/biz/columbia-cottage-new-york,-73.9634146,NY,3.0,40.8035873,business
0Kcuy_vyfWlAetDgdmIy3g,"Columbia University
515 W 114th St
Morningside Heights
New York, NY 10027",['Columbia University'],True,"['American (Traditional)', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/PeWdCLbIPB2YrBHKEV39vw/ms.jpg,New York,5,John Jay Dining Hall,['Morningside Heights'],http://www.yelp.com/biz/john-jay-dining-hall-new-york,-73.9623835,NY,2.0,40.8056877,business
yA-D2JsM279hh07O47Xf7g,"500 Riverside Dr
Harlem
Manhattan, NY 10027",['Columbia University'],True,"['Buffets', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/17dD5y8X9YfCgrZSBr6L7A/ms.jpg,Manhattan,2,International House Dining Hall,['Harlem'],http://www.yelp.com/biz/international-house-dining-hall-manhattan,-73.961526,NY,2.5,40.813783,business
H8TAPuQZa_pFaitbRnpY8Q,"2911 Broadway
Morningside Heights
New York, NY 10025",['Columbia University'],True,"['Middle Eastern', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/rZ52_BRlc33rOW7qZ9I-hQ/ms.jpg,New York,67,Amir's Falafel,['Morningside Heights'],http://www.yelp.com/biz/amirs-falafel-new-york,-73.9651106,NY,2.5,40.8064994,business
GDATF7Wkz9XhaucMdRxUpg,"110th St and Broadway
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Middle Eastern', 'Food Stands', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/mC0xnSdNvXRiNobEPG9_IQ/ms.jpg,New York,6,Shangri-La Express,['Manhattan Valley'],http://www.yelp.com/biz/shangri-la-express-new-york,-73.9666174,NY,3.5,40.8041347,business
-8H1cK_UrrwnL2oh_ts2Vw,"2841 Broadway
Morningside Heights
New York, NY 10025",['Columbia University'],False,"['Moroccan', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/BYdzqpszFWjcFl4A3z0s6g/ms.jpg,New York,9,Casbah Rouge,['Morningside Heights'],http://www.yelp.com/biz/casbah-rouge-new-york,-73.967042,NY,4.0,40.804613,business
JCPykGY64Ok0MXo1T_35Cw,"2158 8th Ave
Harlem
New York, NY 10026",['Columbia University'],True,"['Fast Food', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/DCr-LYVZ9psJElPLZ-d6FA/ms.jpg,New York,9,Mama's Fried Chicken,['Harlem'],http://www.yelp.com/biz/mamas-fried-chicken-new-york-2,-73.9551326,NY,3.0,40.8047065,business
Fk495HaokZDrGkAG8s_dlg,"2099 Frederick Douglass Blvd
Harlem
New York, NY 10026",['Columbia University'],True,"['German', 'Bars', 'Nightlife', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/laNwydgFVvrAaIg-3z2Mbg/ms.jpg,New York,161,Bier International,['Harlem'],http://www.yelp.com/biz/bier-international-new-york,-73.9567101002,NY,3.5,40.8026189463,business
kTSejIjmKGsK1Erwdser4g,"3070 Broadway
Morningside Heights
Manhattan, NY 10027",['Columbia University'],True,"['Delis', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/Q0pzduhhAF4zX_GO945cJg/ms.jpg,Manhattan,11,Broadway Au Lait,['Morningside Heights'],http://www.yelp.com/biz/broadway-au-lait-manhattan,-73.9612017,NY,4.0,40.8115136,business
YKAwpTnKO-n5vB9-pqaCLQ,"968 Amsterdam Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Mexican', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/JL81HrDPuipKlwV1bF9zKg/ms.jpg,New York,228,Taqueria Y La Fonda,['Manhattan Valley'],http://www.yelp.com/biz/taqueria-y-la-fonda-new-york,-73.9651708,NY,3.5,40.8014968,business
7hgygLzjMf3YQE6oL1E3Aw,"71 W 109th St
Manhattan Valley
Manhattan, NY 10025",['Columbia University'],True,"['Pakistani', 'Indian', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/cvz10FZEzZCMVCeAR3aRxA/ms.jpg,Manhattan,11,Shahi Biryani & Grill,['Manhattan Valley'],http://www.yelp.com/biz/shahi-biryani-and-grill-manhattan,-73.961057,NY,3.5,40.801176,business
J9xVQScnr0lYWl61_mLXMA,"2168 Frederick Douglass Blvd
117th St
Harlem
Manhattan, NY 10026",['Columbia University'],True,"['Italian', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/M9sGMbg8bEIPIdcrHhiFGA/ms.jpg,Manhattan,131,Lido,['Harlem'],http://www.yelp.com/biz/lido-manhattan,-73.9548817,NY,4.0,40.8050551,business
ZcTI78WOKE-iLAzAGccOvA,"256 W 116th St
Harlem
New York, NY 10026",['Columbia University'],True,"['American (Traditional)', 'African', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/MW4yO4oWyN8dwWUGaIfaKg/ms.jpg,New York,35,Africa Kine Restaurant,['Harlem'],http://www.yelp.com/biz/africa-kine-restaurant-new-york,-73.9551575,NY,3.0,40.8041866,business
cRyZA1k3nvqj_0s_kr7HGA,"2787 Broadway
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['American (Traditional)', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/nkrzPDG443dDuk_xedKnjw/ms.jpg,New York,36,107 West Restaurant,['Manhattan Valley'],http://www.yelp.com/biz/107-west-restaurant-new-york-2,-73.968078,NY,3.5,40.8027013,business
PE2Ny-4ajVpNnKH-hV5BPQ,"W 117th St
Frederick Douglass Blvd
Harlem
New York, NY 10026",['Columbia University'],True,"['Food Stands', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/4TNgDGR2MLB8vkgxwpa0Sg/ms.jpg,New York,3,Chef White's Five Star Grill,['Harlem'],http://www.yelp.com/biz/chef-whites-five-star-grill-new-york,-73.955861,NY,3.5,40.803744,business
O2jCWIOWb-IhyZGZLTNNoA,"2162 8th Ave
Harlem
New York, NY 10026",['Columbia University'],True,"['Chinese', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,2,Peking Kitchen II,['Harlem'],http://www.yelp.com/biz/peking-kitchen-ii-new-york,-73.9549485,NY,4.0,40.8048124,business
2VQDEQuK3xLFNktPBIpmuQ,"465 W 125th St
Harlem
New York, NY 10027",['Columbia University'],True,"['Chinese', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,6,New Aroma Chinese Restaurant,['Harlem'],http://www.yelp.com/biz/new-aroma-chinese-restaurant-new-york,-73.9558411,NY,3.5,40.8131856,business
v13Ur9Yf2EhvGlvPAaFNeQ,"2869 Broadway
Morningside Heights
New York, NY 10025",['Columbia University'],True,"['Seafood', 'Mediterranean', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/40e8koGLhk9SN2uYGq5dRQ/ms.jpg,New York,177,Vareli,['Morningside Heights'],http://www.yelp.com/biz/vareli-new-york,-73.9663939,NY,4.0,40.80522,business
Say8vUn6wmlb-HMHFsK2Wg,"950 Columbus Avenue
Manhattan Valley
New York, NY 10025",['Columbia University'],False,"['Cajun/Creole', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,3,Gumbo Cafe,['Manhattan Valley'],http://www.yelp.com/biz/gumbo-cafe-new-york,-73.9624822,NY,2.5,40.799843,business
V-rY0hlPjAghV14jOlVUiQ,"1280 Amsterdam Ave
Harlem
Manhattan, NY 10027",['Columbia University'],True,"['Asian Fusion', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/x3SNdNSzIoKqTt1esyVeiw/ms.jpg,Manhattan,44,Nikko,['Harlem'],http://www.yelp.com/biz/nikko-manhattan,-73.9577535,NY,3.5,40.8113468,business
8uz_6_ogNrpb_MxQnhjZGQ,"1011 Columbus Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Pizza', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,35,Giovanni's Pizzeria,['Manhattan Valley'],http://www.yelp.com/biz/giovannis-pizzeria-new-york,-73.9609528,NY,3.0,40.8015122,business
F6ReGpF94EKWzh6dSRVIrQ,"2859 Broadway
Morningside Heights
New York, NY 10025",['Columbia University'],True,"['Italian', 'Pizza', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/tHdSN9toKVASN04a3RDEUQ/ms.jpg,New York,34,Famous Famiglia,['Morningside Heights'],http://www.yelp.com/biz/famous-famiglia-new-york-2,-73.9663174,NY,3.0,40.8048918,business
rFscSQwEcsYmQexb1Jqjcw,"115th Street and Broadway
Northwest Corner
Morningside Heights
Manhattan, NY 10027",['Columbia University'],True,"['Food Stands', 'Halal', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/eK90EwI1FuD6bV-sxl1z1Q/ms.jpg,Manhattan,15,Hooda's Halal Cart,['Morningside Heights'],http://www.yelp.com/biz/hoodas-halal-cart-manhattan,-73.9642983,NY,3.5,40.8073056,business
tx-RvyrgducHwWkz_b6Dqg,"1302 Amsterdam Ave
Harlem
Manhattan, NY 10027",['Columbia University'],True,"['Burgers', 'Pizza', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/Q8ATH8dZG2sKD22pbs2Nqg/ms.jpg,Manhattan,3,Slicebun,['Harlem'],http://www.yelp.com/biz/slicebun-manhattan,-73.9573194,NY,2.0,40.8119407,business
cf4ygT87Krgbo9cXvSikVA,"3060 Broadway
Morningside Heights
New York, NY 10027",['Columbia University'],True,"['Delis', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/ka_k8e4AUXYedT32175wnQ/ms.jpg,New York,17,Olive Tree Deli,['Morningside Heights'],http://www.yelp.com/biz/olive-tree-deli-new-york-2,-73.9613237,NY,4.0,40.8112159,business
cu5oiIleLVa5eXH6X27KMw,"940 Amsterdam Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Chinese', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/rDDFQeoNmi_M9I2gpTFSQQ/ms.jpg,New York,38,Wai Lee Chinese Restaurant,['Manhattan Valley'],http://www.yelp.com/biz/wai-lee-chinese-restaurant-new-york,-73.9657004,NY,3.5,40.8007695,business
IsqGaD5u47Qx1Ms-VKJ-bQ,"1270 Amsterdam Ave
Morningside Heights
New York, NY 10027",['Columbia University'],False,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/XHLLFhQlg6W1CyChQ9-1DA/ms.jpg,New York,20,Lyla's Cafe,['Morningside Heights'],http://www.yelp.com/biz/lylas-cafe-new-york,-73.958267,NY,3.5,40.811172,business
vQaei8xkH8u2W5gHToRcXw,"1270 Amsterdam Ave
Morningside Heights
New York, NY 10027",['Columbia University'],False,"['Food', 'American (Traditional)', 'Ethiopian', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/txaTml5x-0d1m9KHki4IeA/ms.jpg,New York,13,Elsabet Cafe,['Morningside Heights'],http://www.yelp.com/biz/elsabet-cafe-new-york,-73.958267,NY,3.0,40.811172,business
pIrSHmLYW6Bdjiz-HHWd1Q,"3143 Broadway
Harlem
New York, NY 10027",['Columbia University'],True,"['Italian', 'Pizza', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/wV79EfltIuKPP2LcOpMvzQ/ms.jpg,New York,87,Bettolona,['Harlem'],http://www.yelp.com/biz/bettolona-new-york,-73.9597774,NY,4.0,40.8141019,business
UWSVbdWub1ZLzRb9--4-mA,"2190 Frederick Douglass Blvd
Harlem
Manhattan, NY 10026",['Columbia University'],True,"['Seafood', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Manhattan,7,Harlem Savour of Seafood,['Harlem'],http://www.yelp.com/biz/harlem-savour-of-seafood-manhattan,-73.9542017,NY,2.5,40.8057723,business
-JuT_VuVL0OfoY3ccYGy4w,"2809 Broadway
Manhattan Valley
New York, NY 10025",['Columbia University'],False,"['Caribbean', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,3,La Rosita,['Manhattan Valley'],http://www.yelp.com/biz/la-rosita-new-york-3,-73.9674479,NY,3.5,40.8032847,business
fqFre6p7U0VOnrjl8Y1BuQ,"1028 Amsterdam Ave
Morningside Heights
Manhattan, NY 10025",['Columbia University'],False,"['Mexican', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Manhattan,2,El Ranchero Mexicano,['Morningside Heights'],http://www.yelp.com/biz/el-ranchero-mexicano-manhattan-2,-73.9637637,NY,3.0,40.8034312,business
Vf0-szX1DxTVYhpnJCwr9w,"2800 Broadway
Manhattan Valley
Manhattan, NY 10025",['Columbia University'],True,"['Diners', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/lrXidSs8WG1a7x195F2ksA/ms.jpg,Manhattan,25,The Manchester Diner,['Manhattan Valley'],http://www.yelp.com/biz/the-manchester-diner-manhattan,-73.967306,NY,3.0,40.8028915,business
wKfyiP-eNWLSXF6CjWbI_A,"354 W 125th St
Harlem
Manhattan, NY 10027",['Columbia University'],True,"['Fast Food', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Manhattan,6,McDonald's,['Harlem'],http://www.yelp.com/biz/mcdonalds-manhattan-4,-73.9530618,NY,1.5,40.8109355,business
NRQbIOVnEnsJ8t2xg7W_zg,"2850 Broadway
Morningside Heights
New York, NY 10025",['Columbia University'],True,"['Burgers', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/JobVJgdvQ1lrZHO-K9bA1g/ms.jpg,New York,177,Mel's Burger Bar,['Morningside Heights'],http://www.yelp.com/biz/mels-burger-bar-new-york,-73.9662755,NY,3.0,40.8045743,business
NRO1_u7mOE-ffhXE6ShUHw,"998 Amsterdam Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Pubs', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/fCWHTqtuzUdJB_hiB3FLvQ/ms.jpg,New York,17,the 'dam,['Manhattan Valley'],http://www.yelp.com/biz/the-dam-new-york,-73.9643289,NY,4.5,40.8026442,business
4GYc1Ld8r4rGQJKz_Qp07A,"366 W 110th St
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Southern', 'Barbeque', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/p18qYkurcl2cGsUXWKgPLQ/ms.jpg,New York,172,Miss Mamie's Spoonbread Too,['Manhattan Valley'],http://www.yelp.com/biz/miss-mamies-spoonbread-too-new-york,-73.960859,NY,3.5,40.801462,business
TwwaezIakfJLmMvw9ChM_A,"3143 Broadway
Harlem
New York, NY 10027",['Columbia University'],False,"['American (New)', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/aqlwnlbBUjOJKbjg2O9yBg/ms.jpg,New York,6,Stop 125,['Harlem'],http://www.yelp.com/biz/stop-125-new-york,-73.959849,NY,3.0,40.814232,business
wvl4-g3MGtDICRzA0UHPLA,"3143 Broadway
Harlem
New York City, NY 10027",['Columbia University'],False,"['Thai', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York City,4,Blue Angel,['Harlem'],http://www.yelp.com/biz/blue-angel-new-york-city,-73.9597774,NY,4.5,40.8141019,business
PBYypuk9DN-ccqrfYEJ9JA,"2955 Broadway
Morningside Heights
New York, NY 10027",['Columbia University'],True,"['Japanese', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/on7X_pqZYeUDwoxCFhmA6w/ms.jpg,New York,114,Vine: Sushi & Sake,['Morningside Heights'],http://www.yelp.com/biz/vine-sushi-and-sake-new-york,-73.9641588,NY,2.5,40.8078378,business
l9OMQ7JKxM5ues3nKEGwcg,"2950 Broadway
Columbia University, School of Journalism
Morningside Heights
Manhattan, NY 10027",['Columbia University'],True,"['Sandwiches', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/V5Odo_KTaw2pjBJFCgIu7w/ms.jpg,Manhattan,20,Brad's,['Morningside Heights'],http://www.yelp.com/biz/brads-manhattan,-73.963544,NY,3.0,40.807443,business
3uJAt1EHG0x9pz_c91AHuQ,"3163 Broadway
Harlem
New York, NY 10027",['Columbia University'],True,"['Chinese', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,10,Peking Garden,['Harlem'],http://www.yelp.com/biz/peking-garden-new-york-2,-73.9591489,NY,3.0,40.8149508,business
6nOxwnuN0ZwLX3h3JYSJnA,"2880 Broadway
Morningside Heights
New York, NY 10025",['Columbia University'],True,"['Diners', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/JGBvThj4xQNqn092T8-DWg/ms.jpg,New York,257,Tom's Restaurant,['Morningside Heights'],http://www.yelp.com/biz/toms-restaurant-new-york,-73.9654359,NY,2.5,40.8054224,business
P2g9XTX11wuEqtlLLqWfig,"W 115th St and Broadway
Morningside Heights
Manhattan, NY 10027",['Columbia University'],True,"['Food', 'Street Vendors', 'Indian', 'Pakistani', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/5Bs3VmZ1TxC7dDo5B1XvLA/ms.jpg,Manhattan,2,Vegenation,['Morningside Heights'],http://www.yelp.com/biz/vegenation-manhattan,-73.9644725,NY,3.0,40.8073818,business
HC9E8-yBfMKkJTTvelRLyw,"990 Amsterdam Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Chinese', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/03sfGXXcfRdPoO7JExSyvg/ms.jpg,New York,13,Concord Garden Restaurant,['Manhattan Valley'],http://www.yelp.com/biz/concord-garden-restaurant-new-york,-73.9645826,NY,2.5,40.8023002,business
FM2VxaMmkRv9emBQRAEKsA,"1302 Amsterdam Ave
Harlem
New York, NY 10027",['Columbia University'],True,"['Pizza', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,9,Firehouse Pizza,['Harlem'],http://www.yelp.com/biz/firehouse-pizza-new-york,-73.9573194,NY,3.0,40.8119407,business
froxnvO6lVnzrTBS4p_W_g,"2847 Broadway
Morningside Heights
New York, NY 10025",['Columbia University'],True,"['Burgers', 'Restaurants']",http://s3-media4.ak.yelpcdn.com/bphoto/h97k9B6yOp5BE2miwTvV1w/ms.jpg,New York,40,Five Guys Burgers and Fries,['Morningside Heights'],http://www.yelp.com/biz/five-guys-burgers-and-fries-new-york-7,-73.9665367,NY,3.0,40.8045853,business
8fDhtPpDAnFN44LVUIe3qQ,"2113 Frederick Douglass Blvd
Harlem
Harlem, NY 10026",['Columbia University'],False,"['Seafood', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/62jUjpCicoHy94H0_lY94w/ms.jpg,Harlem,22,Questan's,['Harlem'],http://www.yelp.com/biz/questans-harlem,-73.9562216,NY,3.0,40.8032834,business
qBKcTxYgQzIdIlEYqv3qJg,"1343 Amsterdam Ave
Harlem
New York, NY 10027",['Columbia University'],False,"['Delis', 'Pizza', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,4,Amsterdam Pizza & Restaurant,['Harlem'],http://www.yelp.com/biz/amsterdam-pizza-and-restaurant-new-york,-73.9560713,NY,4.5,40.8133753,business
sqPb2P93GGE1IHEdASLXvw,"1028 Amsterdam Ave
Morningside Heights
New York, NY 10025",['Columbia University'],False,['Restaurants'],http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,14,Bengal Cafe,['Morningside Heights'],http://www.yelp.com/biz/bengal-cafe-new-york,-73.9637388,NY,3.0,40.8034374,business
ER0c0-cVKhW2O3sjUQawXg,"1090 Amsterdam Ave
Morningside Heights
New York, NY 10025",['Columbia University'],True,"['Food', 'Coffee & Tea', 'Creperies', 'Mediterranean', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/sJ070J83jUKPS4-jPOZOtg/ms.jpg,New York,110,Artopolis,['Morningside Heights'],http://www.yelp.com/biz/artopolis-new-york,-73.9623564,NY,3.5,40.8052722,business
BcVx7vnk1CivTpB45SYDUg,"2888 Broadway
Morningside Heights
New York, NY 10025",['Columbia University'],True,"['Italian', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/0qGKEFzgSBWWYHMEQHqX4g/ms.jpg,New York,95,Campo,['Morningside Heights'],http://www.yelp.com/biz/campo-new-york,-73.9652799,NY,3.0,40.805601,business
XZFuFuvKgbsY93ZHX7qsWQ,"3153 Broadway
# 1
Harlem
New York, NY 10027",['Columbia University'],True,"['Delis', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,3,Uni One Gourmet Deli,['Harlem'],http://www.yelp.com/biz/uni-one-gourmet-deli-new-york,-73.9594182,NY,2.5,40.8145922,business
p2zm0HnXZkI2yCAuYLb45g,"960 Amsterdam Ave
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Thai', 'Restaurants']",http://s3-media3.ak.yelpcdn.com/bphoto/BIyttVVt7qgiL00UxU-hdw/ms.jpg,New York,285,Thai Market,['Manhattan Valley'],http://www.yelp.com/biz/thai-market-new-york,-73.965433,NY,4.0,40.801375,business
Qn10NNqKN3f85VdK15VOLw,"300 West 110th St
Manhattan Valley
New York, NY 10025",['Columbia University'],True,"['Grocery', 'Food', 'Delis', 'Specialty Food', 'Convenience Stores', 'Fruits & Veggies', 'Restaurants']",http://s3-media2.ak.yelpcdn.com/bphoto/mTSf0GaE3yWTTExFJTtWXw/ms.jpg,New York,20,Central Markets,['Manhattan Valley'],http://www.yelp.com/biz/central-markets-new-york,-73.959654,NY,2.5,40.800866,business
yKPRuBvD3ScCc18QrZ4Y6w,"3151 Broadway
Harlem
New York, NY 10027",['Columbia University'],True,"['Mexican', 'Restaurants']",http://s3-media1.ak.yelpcdn.com/bphoto/LsuNFUtpaUCAsB7qbMB5qA/ms.jpg,New York,41,El Porton Bar and Restaurant,['Harlem'],http://www.yelp.com/biz/el-porton-bar-and-restaurant-new-york,-73.95963,NY,3.0,40.814534,business
